694	1	2	0	0.5
696	1	2	0	0.5
698	1	2	0	0.5
700	1	2	0	0.5
702	1	2	0	0.5
704	1	2	0	0.5
706	1	2	0	0.5
708	1	2	0	0.5
710	1	2	0	0.5
712	1	2	0	0.5
714	1	2	0	0.5
716	1	2	0	0.5
718	1	2	0	0.5
720	1	2	0	0.5
722	1	2	0	0.5
724	1	2	0	0.5
726	1	2	0	0.5
728	1	2	0	0.5
730	1	2	0	0.5
732	1	2	0	0.5
734	1	2	0	0.5
736	1	2	0	0.5
738	1	2	0	0.5
740	1	2	0	0.5
742	1	2	0	0.5
744	1	2	0	0.5
746	1	2	0	0.5
748	1	2	0	0.5
750	1	2	0	0.5
752	1	2	0	0.5
754	1	2	0	0.5
756	1	2	0	0.5
757	0	1	0	0.5
